name,party,vote_column,poll_id,y
Clara Bünger,DIE LINKE.,v122,5382,0
Cornelia Möhring,DIE LINKE.,v122,5382,0
Dietmar Bartsch,DIE LINKE.,v122,5382,0
Gesine Lötzsch,DIE LINKE.,v122,5382,0
Gregor Gysi,DIE LINKE.,v122,5382,0
Gökay Akbulut,DIE LINKE.,v122,5382,0
Heidi Reichinnek,DIE LINKE.,v122,5382,0
Ina Latendorf,DIE LINKE.,v122,5382,0
Jan Korte,DIE LINKE.,v122,5382,0
Janine Wissler,DIE LINKE.,v122,5382,0
Jessica Tatti,DIE LINKE.,v122,5382,0
Kathrin Vogler,DIE LINKE.,v122,5382,0
Klaus Ernst,DIE LINKE.,v122,5382,0
Martina Renner,DIE LINKE.,v122,5382,0
Matthias W. Birkwald,DIE LINKE.,v122,5382,0
Nicole Gohlke,DIE LINKE.,v122,5382,0
Pascal Meiser,DIE LINKE.,v122,5382,0
Petra Pau,DIE LINKE.,v122,5382,0
Petra Sitte,DIE LINKE.,v122,5382,0
Ralph Lenkert,DIE LINKE.,v122,5382,0
Sahra Wagenknecht,DIE LINKE.,v122,5382,0
Sevim Dağdelen,DIE LINKE.,v122,5382,0
Susanne Ferschl,DIE LINKE.,v122,5382,0
Susanne Hennig-Wellsow,DIE LINKE.,v122,5382,0
Sören Pellmann,DIE LINKE.,v122,5382,0
Thomas Lutze,DIE LINKE.,v122,5382,1
Victor Perli,DIE LINKE.,v122,5382,0
Zaklin Nastić,DIE LINKE.,v122,5382,0
Alexander Müller,FDP,v122,5382,1
Andrew Ullmann,FDP,v122,5382,1
Anikó Glogowski-Merten,FDP,v122,5382,1
Anja Schulz,FDP,v122,5382,1
Ann-Veruschka Jurisch,FDP,v122,5382,1
Benjamin Strasser,FDP,v122,5382,1
Bernd Reuther,FDP,v122,5382,1
Bettina Stark-Watzinger,FDP,v122,5382,1
Bijan Djir-Sarai,FDP,v122,5382,1
Carina Konrad,FDP,v122,5382,1
Carl-Julius Cronenberg,FDP,v122,5382,1
Christian Bartelt,FDP,v122,5382,1
Christian Dürr,FDP,v122,5382,1
Christian Lindner,FDP,v122,5382,1
Christian Sauter,FDP,v122,5382,1
Christine Aschenberg-Dugnus,FDP,v122,5382,1
Christoph Hoffmann,FDP,v122,5382,1
Christoph Meyer,FDP,v122,5382,1
Claudia Raffelhüschen,FDP,v122,5382,1
Daniel Föst,FDP,v122,5382,1
Daniela Kluckert,FDP,v122,5382,1
Florian Toncar,FDP,v122,5382,1
Frank Müller-Rosentritt,FDP,v122,5382,1
Frank Schäffler,FDP,v122,5382,1
Friedhelm Boginski,FDP,v122,5382,1
Gerald Ullrich,FDP,v122,5382,1
Gero Hocker,FDP,v122,5382,1
Gyde Jensen-Bornhöft,FDP,v122,5382,1
Ingo Bodtke,FDP,v122,5382,1
Jens Beeck,FDP,v122,5382,1
Jens Brandenburg,FDP,v122,5382,1
Jens Teutrine,FDP,v122,5382,1
Johannes Vogel,FDP,v122,5382,1
Judith Skudelny,FDP,v122,5382,1
Jürgen Lenders,FDP,v122,5382,1
Karlheinz Busen,FDP,v122,5382,1
Karsten Klein,FDP,v122,5382,1
Katharina Willkomm,FDP,v122,5382,1
Katja Adler,FDP,v122,5382,1
Katja Hessel,FDP,v122,5382,1
Katrin Helling-Plahr,FDP,v122,5382,1
Knut Gerschau,FDP,v122,5382,1
Konrad Stockmeier,FDP,v122,5382,1
Kristine Lütke,FDP,v122,5382,1
Lars Lindemann,FDP,v122,5382,1
Linda Teuteberg,FDP,v122,5382,1
Lukas Köhler,FDP,v122,5382,1
Manfred Todtenhausen,FDP,v122,5382,1
Manuel Höferlin,FDP,v122,5382,1
Marco Buschmann,FDP,v122,5382,1
Marcus Faber,FDP,v122,5382,1
Marie-Agnes Strack-Zimmermann,FDP,v122,5382,1
Mario Brandenburg,FDP,v122,5382,1
Markus Herbrand,FDP,v122,5382,1
Martin Gassner-Herz,FDP,v122,5382,1
Matthias Seestern-Pauly,FDP,v122,5382,1
Max Mordhorst,FDP,v122,5382,1
Maximilian Funke-Kaiser,FDP,v122,5382,1
Michael Kruse,FDP,v122,5382,1
Michael Link,FDP,v122,5382,1
Michael Theurer,FDP,v122,5382,1
Muhanad Al-Halak,FDP,v122,5382,1
Nico Tippelt,FDP,v122,5382,1
Nicole Westig,FDP,v122,5382,1
Nils Gründer,FDP,v122,5382,1
Olaf in der Beek,FDP,v122,5382,1
Oliver Luksic,FDP,v122,5382,1
Otto Fricke,FDP,v122,5382,1
Peter Heidt,FDP,v122,5382,1
Philipp Hartewig,FDP,v122,5382,1
Rainer Semet,FDP,v122,5382,1
Renata Alt,FDP,v122,5382,1
Ria Schröder,FDP,v122,5382,1
Sandra Bubendorfer-Licht,FDP,v122,5382,1
Sandra Weeser,FDP,v122,5382,1
Stephan Seiter,FDP,v122,5382,1
Stephan Thomae,FDP,v122,5382,1
Thomas Hacker,FDP,v122,5382,1
Thorsten Lieb,FDP,v122,5382,1
Till Mansmann,FDP,v122,5382,1
Tim Wagner,FDP,v122,5382,1
Torsten Herbst,FDP,v122,5382,1
Ulrich Lechte,FDP,v122,5382,1
Valentin Abel,FDP,v122,5382,1
Volker Redder,FDP,v122,5382,1
Volker Wissing,FDP,v122,5382,1
Wolfgang Kubicki,FDP,v122,5382,1
Achim Post,SPD,v122,5382,1
Adis Ahmetović,SPD,v122,5382,1
Alexander Bartz,SPD,v122,5382,1
Ana-Maria Trăsnea,SPD,v122,5382,1
Andreas Larem,SPD,v122,5382,1
Andreas Mehltretter,SPD,v122,5382,1
Andreas Rimkus,SPD,v122,5382,1
Andreas Schwarz,SPD,v122,5382,1
Anette Kramme,SPD,v122,5382,1
Anja Troff-Schaffarzyk,SPD,v122,5382,1
Anke Hennig,SPD,v122,5382,1
Anna Kassautzki,SPD,v122,5382,1
Annika Klose,SPD,v122,5382,1
Ariane Fäscher,SPD,v122,5382,1
Armand Zorn,SPD,v122,5382,1
Axel Echeverria,SPD,v122,5382,1
Axel Schäfer,SPD,v122,5382,1
Aydan Özoğuz,SPD,v122,5382,1
Bengt Bergt,SPD,v122,5382,1
Bernd Rützel,SPD,v122,5382,1
Bernd Westphal,SPD,v122,5382,1
Bernhard Daldrup,SPD,v122,5382,1
Bettina Hagedorn,SPD,v122,5382,1
Bettina Lugk,SPD,v122,5382,1
Brian Nickholz,SPD,v122,5382,1
Bärbel Bas,SPD,v122,5382,1
Bärbel Kofler,SPD,v122,5382,1
Carlos Kasper,SPD,v122,5382,1
Carmen Wegge,SPD,v122,5382,1
Carolin Wagner,SPD,v122,5382,1
Carsten Schneider,SPD,v122,5382,1
Carsten Träger,SPD,v122,5382,1
Christian Petry,SPD,v122,5382,1
Christian Schreider,SPD,v122,5382,1
Christoph Schmid,SPD,v122,5382,1
Claudia Moll,SPD,v122,5382,1
Claudia Tausend,SPD,v122,5382,1
Dagmar Andres,SPD,v122,5382,1
Dagmar Schmidt,SPD,v122,5382,1
Daniel Baldy,SPD,v122,5382,1
Daniel Rinkert,SPD,v122,5382,1
Daniel Schneider,SPD,v122,5382,1
Daniela De Ridder,SPD,v122,5382,1
Dennis Rohde,SPD,v122,5382,1
Detlef Müller,SPD,v122,5382,1
Dietmar Nietan,SPD,v122,5382,1
Dirk Heidenblut,SPD,v122,5382,1
Dirk Vöpel,SPD,v122,5382,1
Dirk Wiese,SPD,v122,5382,1
Dirk-Ulrich Mende,SPD,v122,5382,1
Dorothee Martin,SPD,v122,5382,1
Dunja Kreiser,SPD,v122,5382,1
Edgar Franke,SPD,v122,5382,1
Elisabeth Kaiser,SPD,v122,5382,1
Emily Vontz,SPD,v122,5382,1
Erik von Malottki,SPD,v122,5382,1
Esra Limbacher,SPD,v122,5382,1
Esther Dilcher,SPD,v122,5382,1
Fabian Funke,SPD,v122,5382,1
Falko Droßmann,SPD,v122,5382,1
Felix Döring,SPD,v122,5382,1
Frank Junge,SPD,v122,5382,1
Frank Schwabe,SPD,v122,5382,1
Frank Ullrich,SPD,v122,5382,1
Franziska Kersten,SPD,v122,5382,1
Franziska Mascheck,SPD,v122,5382,1
Frauke Heiligenstadt,SPD,v122,5382,1
Gabriela Heinrich,SPD,v122,5382,1
Gabriele Katzmarek,SPD,v122,5382,1
Hakan Demir,SPD,v122,5382,1
Hannes Walter,SPD,v122,5382,1
Heike Baehrens,SPD,v122,5382,1
Heike Engelhardt,SPD,v122,5382,1
Helge Lindh,SPD,v122,5382,1
Helmut Kleebank,SPD,v122,5382,1
Herbert Wollmann,SPD,v122,5382,1
Holger Becker,SPD,v122,5382,1
Holger Mann,SPD,v122,5382,1
Hubertus Heil,SPD,v122,5382,1
Ingo Schäfer,SPD,v122,5382,1
Isabel Mackensen-Geis,SPD,v122,5382,1
Jakob Blankenburg,SPD,v122,5382,1
Jan Dieren,SPD,v122,5382,1
Jan Plobner,SPD,v122,5382,1
Jasmina Hostert,SPD,v122,5382,1
Jens Peick,SPD,v122,5382,1
Jens Zimmermann,SPD,v122,5382,1
Joe Weingarten,SPD,v122,5382,1
Johann Saathoff,SPD,v122,5382,1
Johannes Arlt,SPD,v122,5382,1
Johannes Fechner,SPD,v122,5382,1
Johannes Schraps,SPD,v122,5382,1
Josephine Ortleb,SPD,v122,5382,1
Josip Juratovic,SPD,v122,5382,1
Jörg Nürnberger,SPD,v122,5382,1
Jürgen Berghahn,SPD,v122,5382,1
Jürgen Coße,SPD,v122,5382,1
Karamba Diaby,SPD,v122,5382,1
Karl Lauterbach,SPD,v122,5382,1
Katja Mast,SPD,v122,5382,1
Katrin Budde,SPD,v122,5382,1
Katrin Zschau,SPD,v122,5382,1
Kerstin Griese,SPD,v122,5382,1
Kevin Kühnert,SPD,v122,5382,1
Kevin Leiser,SPD,v122,5382,1
Kristian Klinck,SPD,v122,5382,1
Lars Castellucci,SPD,v122,5382,1
Lars Klingbeil,SPD,v122,5382,1
Leni Breymaier,SPD,v122,5382,1
Lennard Oehl,SPD,v122,5382,1
Lina Seitzl,SPD,v122,5382,1
Luiza Licina-Bode,SPD,v122,5382,1
Macit Karaahmetoğlu,SPD,v122,5382,1
Mahmut Özdemir,SPD,v122,5382,1
Maja Wallstein,SPD,v122,5382,1
Manuel Gava,SPD,v122,5382,1
Marja-Liisa Völlers,SPD,v122,5382,1
Markus Hümpfer,SPD,v122,5382,1
Markus Töns,SPD,v122,5382,1
Martin Diedenhofen,SPD,v122,5382,1
Martin Gerster,SPD,v122,5382,1
Martin Kröber,SPD,v122,5382,1
Martin Rabanus,SPD,v122,5382,1
Martin Rosemann,SPD,v122,5382,1
Martina Stamm-Fibich,SPD,v122,5382,1
Mathias Papendieck,SPD,v122,5382,1
Mathias Stein,SPD,v122,5382,1
Matthias Miersch,SPD,v122,5382,1
Matthias Mieves,SPD,v122,5382,1
Melanie Wegling,SPD,v122,5382,1
Metin Hakverdi,SPD,v122,5382,1
Michael Gerdes,SPD,v122,5382,1
Michael Müller,SPD,v122,5382,1
Michael Roth,SPD,v122,5382,1
Michael Schrodi,SPD,v122,5382,1
Michael Thews,SPD,v122,5382,1
Michelle Müntefering,SPD,v122,5382,1
Nadine Heselhaus,SPD,v122,5382,1
Nadine Ruf,SPD,v122,5382,1
Nadja Sthamer,SPD,v122,5382,1
Natalie Pawlik,SPD,v122,5382,1
Nezahat Baradari,SPD,v122,5382,1
Niels Annen,SPD,v122,5382,1
Nils Schmid,SPD,v122,5382,1
Nina Scheer,SPD,v122,5382,1
Oliver Kaczmarek,SPD,v122,5382,1
Parsa Marvi,SPD,v122,5382,1
Peggy Schierenbeck,SPD,v122,5382,1
Ralf Stegner,SPD,v122,5382,1
Rasha Nasr,SPD,v122,5382,1
Rebecca Schamber,SPD,v122,5382,1
Reem Alabali Radovan,SPD,v122,5382,1
Rita Hagl-Kehl,SPD,v122,5382,1
Rita Schwarzelühr-Sutter,SPD,v122,5382,1
Robin Mesarosch,SPD,v122,5382,1
Rolf Mützenich,SPD,v122,5382,1
Ruppert Stüwe,SPD,v122,5382,1
Sabine Dittmar,SPD,v122,5382,1
Sabine Poschmann,SPD,v122,5382,1
Sanae Abdi,SPD,v122,5382,1
Sarah Ryglewski,SPD,v122,5382,1
Saskia Esken,SPD,v122,5382,1
Sebastian Fiedler,SPD,v122,5382,1
Sebastian Hartmann,SPD,v122,5382,1
Sebastian Roloff,SPD,v122,5382,1
Sonja Eichwede,SPD,v122,5382,1
Stefan Schwartze,SPD,v122,5382,1
Stefan Zierke,SPD,v122,5382,1
Susanne Mittag,SPD,v122,5382,1
Svenja Schulze,SPD,v122,5382,1
Svenja Stadler,SPD,v122,5382,1
Sylvia Lehmann,SPD,v122,5382,1
Sönke Rix,SPD,v122,5382,1
Sören Bartol,SPD,v122,5382,1
Takis Mehmet Ali,SPD,v122,5382,1
Tanja Machalet,SPD,v122,5382,1
Thorsten Rudolph,SPD,v122,5382,1
Tim Klüssendorf,SPD,v122,5382,1
Tina Rudolph,SPD,v122,5382,1
Udo Schiefner,SPD,v122,5382,1
Uli Grötsch,SPD,v122,5382,1
Ulrike Bahr,SPD,v122,5382,1
Uwe Schmidt,SPD,v122,5382,1
Verena Hubertz,SPD,v122,5382,1
Wiebke Esdar,SPD,v122,5382,1
Wiebke Papenbrock,SPD,v122,5382,1
Wolfgang Hellmich,SPD,v122,5382,1
Ye-One Rhie,SPD,v122,5382,1
Zanda Martens,SPD,v122,5382,1
Joana Cotar,fraktionslos,v122,5382,0
Johannes Huber,fraktionslos,v122,5382,0
Matthias Helferich,fraktionslos,v122,5382,0
Robert Farle,fraktionslos,v122,5382,0
Stefan Seidler,fraktionslos,v122,5382,1
Albrecht Glaser,AfD,v123,5384,0
Alexander Gauland,AfD,v123,5384,0
Alice Weidel,AfD,v123,5384,0
Barbara Benkstein,AfD,v123,5384,0
Beatrix von Storch,AfD,v123,5384,0
Bernd Baumann,AfD,v123,5384,0
Bernd Schattner,AfD,v123,5384,0
Carolin Bachmann,AfD,v123,5384,0
Christina Baum,AfD,v123,5384,0
Dietmar Friedhoff,AfD,v123,5384,0
Dirk Brandes,AfD,v123,5384,0
Dirk Spaniel,AfD,v123,5384,0
Edgar Naujok,AfD,v123,5384,0
Enrico Komning,AfD,v123,5384,0
Eugen Schmidt,AfD,v123,5384,0
Fabian Jacobi,AfD,v123,5384,0
Frank Rinck,AfD,v123,5384,0
Gerold Otten,AfD,v123,5384,0
Gerrit Huy,AfD,v123,5384,0
Gottfried Curio,AfD,v123,5384,0
Götz Frömming,AfD,v123,5384,0
Hannes Gnauck,AfD,v123,5384,0
Harald Weyel,AfD,v123,5384,0
Jan Ralf Nolte,AfD,v123,5384,0
Jan Wenzel Schmidt,AfD,v123,5384,0
Joachim Wundrak,AfD,v123,5384,0
Jochen Haug,AfD,v123,5384,0
Jörg Schneider,AfD,v123,5384,0
Jörn König,AfD,v123,5384,0
Karsten Hilse,AfD,v123,5384,0
Kay Gottschalk,AfD,v123,5384,0
Klaus Stöber,AfD,v123,5384,0
Leif-Erik Holm,AfD,v123,5384,0
Marc Bernhard,AfD,v123,5384,0
Marcus Bühl,AfD,v123,5384,0
Mariana Harder-Kühnel,AfD,v123,5384,0
Markus Frohnmaier,AfD,v123,5384,0
Martin Erwin Renner,AfD,v123,5384,0
Martin Hess,AfD,v123,5384,0
Martin Sichert,AfD,v123,5384,0
Matthias Moosdorf,AfD,v123,5384,0
Michael Espendiller,AfD,v123,5384,0
Michael Kaufmann,AfD,v123,5384,0
Mike Moncsek,AfD,v123,5384,0
Norbert Kleinwächter,AfD,v123,5384,0
Peter Boehringer,AfD,v123,5384,0
Peter Felser,AfD,v123,5384,0
Rainer Kraft,AfD,v123,5384,0
René Bochmann,AfD,v123,5384,0
René Springer,AfD,v123,5384,0
Rüdiger Lucassen,AfD,v123,5384,0
Stefan Keuter,AfD,v123,5384,0
Steffen Janich,AfD,v123,5384,0
Steffen Kotré,AfD,v123,5384,0
Stephan Brandner,AfD,v123,5384,0
Stephan Protschka,AfD,v123,5384,0
Thomas Ehrhorn,AfD,v123,5384,0
Tino Chrupalla,AfD,v123,5384,0
Tobias Matthias Peterka,AfD,v123,5384,0
Ulrike Schielke-Ziesing,AfD,v123,5384,0
Wolfgang Wiehle,AfD,v123,5384,0
Agnieszka Brugger,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Andreas Audretsch,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Anja Liebert,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Anja Reinalter,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Anton Hofreiter,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Armin Grau,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Awet Tesfaiesus,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Beate Müller-Gemmeke,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Beate Walter-Rosenheimer,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Bernhard Herrmann,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Bettina Hoffmann,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Boris Mijatović,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Britta Haßelmann,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Bruno Hönel,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Canan Bayram,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Cem Özdemir,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Claudia Roth,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Corinna Rüffer,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Deborah Düring,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Denise Loop,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Dieter Janecek,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Emilia Fester,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Erhard Grundl,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Felix Banaszak,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Filiz Polat,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Frank Bsirske,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Franziska Brantner,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Hanna Steinmüller,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Harald Ebner,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Helge Limburg,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Ingrid Nestle,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Irene Mihalic,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Jamila Anna Schäfer,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Jan-Niclas Gesenhues,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Janosch Dahmen,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Johannes Wagner,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Julia Verlinden,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Kai Gehring,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Karl Bär,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Karoline Otte,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Kassem Taher Saleh,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Katharina Beck,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Katharina Dröge,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Kathrin Henneberger,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Katja Keul,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Katrin Göring-Eckardt,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Katrin Uhlig,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Kirsten Kappert-Gonther,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Konstantin von Notz,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Kordula Schulz-Asche,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Lamya Kaddor,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Laura Kraft,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Leon Eckert,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Linda Heitmann,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Lisa Badum,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Lisa Paus,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Luise Amtsberg,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Lukas Benner,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Maik Außendorf,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Manuela Rottmann,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Marcel Emmerich,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Maria Klein-Schmeink,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Marlene Schönberger,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Matthias Gastel,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Melis Sekmen,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Merle Spellerberg,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Michael Kellner,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Michael Sacher,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Misbah Khan,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Niklas Wagener,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Nina Stahr,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Omid Nouripour,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Ophelia Nick,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Ottmar von Holtz,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Paula Piechotta,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Philip Krämer,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Renate Künast,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Robert Habeck,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Robin Wagener,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Sabine Grützmacher,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Sandra Detzer,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Sara Nanni,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Sascha Müller,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Saskia Weishaupt,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Schahina Gambir,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Sebastian Schäfer,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Stefan Gelbhaar,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Stefan Schmidt,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Stefan Wenzel,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Steffi Lemke,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Stephanie Aeffner,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Susanne Menge,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Sven Lehmann,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Sven-Christian Kindler,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Swantje Michaelsen,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Tabea Rößner,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Tessa Ganserer,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Till Steffen,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Tina Winklmann,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Tobias B. Bacherle,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Wolfgang Strengmann-Kuhn,BÜNDNIS 90/DIE GRÜNEN,v123,5384,1
Albert Rupprecht,CDU/CSU,v123,5384,0
Albert Stegemann,CDU/CSU,v123,5384,0
Alexander Dobrindt,CDU/CSU,v123,5384,0
Alexander Föhr,CDU/CSU,v123,5384,0
Alexander Hoffmann,CDU/CSU,v123,5384,0
Alexander Radwan,CDU/CSU,v123,5384,0
Alois Rainer,CDU/CSU,v123,5384,0
Andrea Lindholz,CDU/CSU,v123,5384,0
Andreas Jung,CDU/CSU,v123,5384,0
Andreas Lenz,CDU/CSU,v123,5384,0
Andreas Mattfeldt,CDU/CSU,v123,5384,0
Andreas Scheuer,CDU/CSU,v123,5384,0
Anja Karliczek,CDU/CSU,v123,5384,0
Anne Janssen,CDU/CSU,v123,5384,0
Anne König,CDU/CSU,v123,5384,0
Annette Widmann-Mauz,CDU/CSU,v123,5384,0
Ansgar Heveling,CDU/CSU,v123,5384,0
Antje Tillmann,CDU/CSU,v123,5384,0
Armin Laschet,CDU/CSU,v123,5384,0
Artur Auernhammer,CDU/CSU,v123,5384,0
Astrid Damerow,CDU/CSU,v123,5384,0
Astrid Mannes,CDU/CSU,v123,5384,0
Axel Knoerig,CDU/CSU,v123,5384,0
Axel Müller,CDU/CSU,v123,5384,0
Bernhard Loos,CDU/CSU,v123,5384,0
Björn Simon,CDU/CSU,v123,5384,0
Carsten Brodesser,CDU/CSU,v123,5384,0
Carsten Körber,CDU/CSU,v123,5384,0
Carsten Linnemann,CDU/CSU,v123,5384,0
Carsten Müller,CDU/CSU,v123,5384,0
Catarina dos Santos-Wintz,CDU/CSU,v123,5384,0
Christian Haase,CDU/CSU,v123,5384,0
Christian Hirte,CDU/CSU,v123,5384,0
Christian von Stetten,CDU/CSU,v123,5384,0
Christiane Schenderlein,CDU/CSU,v123,5384,0
Christoph Ploß,CDU/CSU,v123,5384,0
Christoph de Vries,CDU/CSU,v123,5384,0
Daniela Ludwig,CDU/CSU,v123,5384,0
Detlef Seif,CDU/CSU,v123,5384,0
Diana Stöcker,CDU/CSU,v123,5384,0
Dieter Stier,CDU/CSU,v123,5384,0
Dietrich Monstadt,CDU/CSU,v123,5384,0
Dorothee Bär,CDU/CSU,v123,5384,0
Elisabeth Winkelmeier-Becker,CDU/CSU,v123,5384,0
Emmi Zeulner,CDU/CSU,v123,5384,0
Enak Ferlemann,CDU/CSU,v123,5384,0
Erwin Rüddel,CDU/CSU,v123,5384,0
Fabian Gramling,CDU/CSU,v123,5384,0
Felix Schreiner,CDU/CSU,v123,5384,0
Florian Hahn,CDU/CSU,v123,5384,0
Florian Müller,CDU/CSU,v123,5384,0
Florian Oßner,CDU/CSU,v123,5384,0
Franziska Hoppermann,CDU/CSU,v123,5384,0
Friedrich Merz,CDU/CSU,v123,5384,0
Georg Kippels,CDU/CSU,v123,5384,0
Gitta Connemann,CDU/CSU,v123,5384,0
Gunther Krichbaum,CDU/CSU,v123,5384,0
Günter Krings,CDU/CSU,v123,5384,0
Hans-Jürgen Thies,CDU/CSU,v123,5384,0
Hans-Peter Friedrich,CDU/CSU,v123,5384,0
Hansjörg Durz,CDU/CSU,v123,5384,0
Heike Brehmer,CDU/CSU,v123,5384,0
Helge Braun,CDU/CSU,v123,5384,0
Henning Otte,CDU/CSU,v123,5384,0
Henning Rehbaum,CDU/CSU,v123,5384,0
Hermann Färber,CDU/CSU,v123,5384,0
Hermann Gröhe,CDU/CSU,v123,5384,0
Hermann-Josef Tebroke,CDU/CSU,v123,5384,0
