name,party,v001,v002,v003,v004,v005,v006,v007,v008,v009,v010,v011,v012,v013,v014,v015,v016,v017,v018,v019,v020,v021,v022,v023,v024,v025,v026,v027,v028,v029,v030,v031,v032,v033,v034,v035,v036,v037,v038,v039,v040,v041,v042,v043,v044,v045,v046,v047,v048,v049,v050,v051,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063,v064,v065,v066,v067,v068,v069,v070,v071,v072,v073,v074,v075,v076,v077,v078,v079,v080,v081,v082,v083,v084,v085,v086,v087,v088,v089,v090,v091,v092,v093,v094,v095,v096,v097,v098,v099,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161
Silvia Breher,CDU/CSU,0,1,NA,NA,0,1,0,1,0,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,NA,NA,NA,0,1,1,0,1,0,1,NA,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,NA,NA,NA,1,1,0,0,0,NA,1,0,0,1,1,1,0,NA,NA,1,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,NA,0,1,1,NA,0,0,0,1,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,1,1,1,0,0,NA,NA,1,1,0,1,1,1,NA,NA,NA,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Simone Borchardt,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,NA,NA,NA,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,NA,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,NA,NA,0,0,0,NA,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,NA,1,1,1,1,NA,1,0,NA,0,NA,1,1,1,NA,NA,NA,NA,1,1,0,1,NA,0,0,1,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1,1,1,1,1,1
Stefan Heck,CDU/CSU,0,1,1,0,NA,NA,NA,1,0,1,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,NA,NA,1,0,0,NA,0,1,0,0,0,1,1,0,NA,1,0,1,0,1,0,0,0,0,1,0,0,NA,0,NA,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,1,1,0,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1,1,1,0,1,NA,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Stefan Kaufmann,CDU/CSU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,1,NA,0,0,1,NA,1,NA,NA,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Stefan Müller,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,NA,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,NA,1,0,0,0,0,0,1,1,1,1,0,NA,1,0,1,1,NA,NA,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,NA,1,NA,1,0,NA,0,NA,1,1,1,0,0,0,1,1,1,NA,1,0,0,0,1,1,0,0,0,0,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefan Nacke,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,NA,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,NA,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,NA,NA,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Stefan Rouenhoff,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,NA,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,NA,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,1,NA,NA,0,1,1,0,NA,NA,0,0,0,1,1,0,0,1,1,1,NA,NA,NA,NA,1,0,0,1,1,0,NA,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,NA,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Steffen Bilger,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,NA,0,0,0,1,1,1,NA,NA,1,NA,0,1,1,0,0,0,NA,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,NA,0,1,1,1,0,NA,0,1,1,1,NA,1,0,0,0,1,1,0,0,0,0,1,1,NA,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Stephan Albani,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,NA,1,1,0,1,NA,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,NA,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,NA,NA,NA,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Stephan Mayer,CDU/CSU,NA,NA,1,0,0,1,0,1,NA,NA,NA,0,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,NA,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,NA,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,NA,0,1,1,1,1,NA,1,0,1,0,0,1,NA,1,0,NA,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Stephan Pilsinger,CDU/CSU,0,1,NA,NA,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,NA,NA,NA,1,0,0,1,0,1,0,0,0,1,1,NA,1,1,0,1,0,1,0,0,0,0,1,0,NA,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,NA,NA,0,0,0,NA,1,0,0,1,1,1,0,NA,NA,NA,1,0,0,1,1,0,0,NA,NA,1,NA,NA,1,0,1,NA,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,NA,NA,0,0,0,1,1,1,0,0,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,NA,1
Stephan Stracke,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,NA,1,1,1,NA,0,1,1,0,1,1,0,0,0,NA,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,NA,NA,1,0,1,0,0,1,1,1,0,NA,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Susanne Hierl,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,NA,NA,NA,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,NA,0,1,1,NA,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Thomas Bareiß,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,NA,0,0,0,NA,0,1,1,1,NA,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,0,0,0,NA,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,1,1,1,1,0,1,0,NA,NA,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,1,NA,1,1,NA,1,1,1,1,NA,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Thomas Erndl,CDU/CSU,0,1,1,0,0,1,0,NA,NA,NA,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,NA,1,1,0,0,1,1,1,1,NA,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,NA,0,0,1,1,0,0,0,0,1,1,1,NA,0,1,NA,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,NA,1
Thomas Gebhart,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,1,1,1,0,NA,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,NA,NA,NA,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,NA,NA,NA,NA,1,NA,0,1,1,1,0,NA,0,NA,1,1,0,1,0,0,0,NA,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,NA,NA,1,1,1,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Thomas Heilmann,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,NA,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,1,1,NA,0,1,1,0,1,1,0,0,NA,1,1,0,0,1,1,1,0,1,1,1,NA,0,NA,1,1,0,0,1,1,1,1,NA,1,0,1,NA,0,1,NA,1,0,0,0,1,1,1,0,NA,0,0,0,NA,1,0,0,NA,0,1,1,NA,0,NA,1,NA,1,NA,0,1,1,1,1,1,1,0,NA,1,0,0,0,1,1,1,NA,NA,NA,1,1,1,1
Thomas Jarzombek,CDU/CSU,NA,NA,1,0,0,1,0,NA,NA,NA,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,NA,0,0,1,0,0,0,NA,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NA,NA,NA,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,NA,NA,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1,1,1,1,1,1
Thomas Rachel,CDU/CSU,0,1,1,0,0,1,0,NA,NA,NA,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,NA,NA,NA,0,1,NA,0,NA,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,NA,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,NA,0,NA,NA,NA,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,1,1,1,1,NA,1
Thomas Röwekamp,CDU/CSU,0,1,1,0,0,1,0,1,0,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,NA,0,0,0,NA,0,0,0,0,1,1,1,1,NA,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,NA,NA,0,0,1,1,1,0,1,1,1,NA,0,NA,NA,1,NA,0,1,1,1,1,0,1,0,1,NA,0,1,1,1,0,NA,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,NA,1,1,0,NA,0,1,1,1,1,1,1,1,1,NA,1
Thomas Silberhorn,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,NA,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Thorsten Frei,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,NA,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,NA,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Tilman Kuban,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,0,0,1,1,0,NA,NA,0,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,NA,NA,NA,1,1,1,0,NA,NA,1,1,0,0,1,1,0,0,1,1,NA,1,0,1,0,1,NA,0,1,1,NA,0,0,0,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Tino Sorge,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,NA,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,NA,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,NA,1,0,0,0,0,0,1,1,1,NA,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,NA,0,0,1,1,0,NA,1,1,1,1,NA,1,0,1,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,1,1,NA,0,0,1,NA,1,1,0,1,NA,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Tobias Winkler,CDU/CSU,0,1,1,0,0,1,0,NA,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,NA,0,0,0,NA,0,NA,NA,0,1,1,1,1,0,0,0,0,NA,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,NA,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,NA,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,NA,NA,NA,0,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,NA,1
Ulrich Lange,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,NA,1,1,1,1,1,0,0,0,0,NA,0,1,1,NA,1,1,1,0,0,1,0,1,0,0,0,1,1,0,NA,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,NA,0,0,0,1,1,1,1,0,1,1,0,NA,NA,0,0,0,1,NA,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,NA,0,1,NA,1,1,0,1,1,1,1,NA,1,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Ursula Groden-Kranich,CDU/CSU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Uwe Feiler,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,NA,1,0,0,0,0,NA,0,1,1,NA,1,1,1,0,0,1,0,1,0,0,NA,1,1,0,1,1,0,1,0,NA,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,1,1,1,NA,0,1,1,0,1,1,0,0,0,1,1,0,0,NA,NA,NA,0,1,1,1,1,0,0,1,NA,0,NA,1,1,NA,1,NA,NA,NA,1,NA,0,NA,NA,NA,0,NA,0,1,1,1,0,1,NA,NA,NA,1,1,0,0,0,0,1,1,NA,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,NA,NA,1,1,1,NA,NA,1,1
Volker Mayer-Lay,CDU/CSU,0,1,NA,0,0,1,0,NA,NA,NA,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,NA,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,NA,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Volker Ullrich,CDU/CSU,0,1,1,0,0,1,0,1,0,NA,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,NA,NA,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,NA,1
Volkmar Klein,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,NA,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,NA,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,0,0,1,1,1,0,NA,0,1,1,1,0,1,0,0,0,NA,1,0,NA,NA,0,NA,NA,1,0,0,1,NA,1,1,0,1,1,1,1,1,1,0,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1
Wilfried Oellers,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,NA,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,NA,NA,1,0,1,0,0,1,1,1,0,0,0,1,1,NA,NA,1,0,0,0,NA,1,0,0,0,0,1,1,1,NA,0,NA,NA,1,1,0,1,1,1,1,1,1,NA,1,1,0,0,0,1,NA,NA,1,1,1,NA,NA,NA,1
Wolfgang Schäuble,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,NA,NA,NA,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,NA,1,NA,NA,NA,NA,NA,0,0,0,0,1,NA,0,0,0,1,1,NA,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,NA,0,0,NA,1,0,0,1,1,1,0,1,1,1,NA,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wolfgang Stefinger,CDU/CSU,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,NA,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,NA,NA,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,NA,1,0,0,0,0,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,NA,NA,1,1,1,NA,NA,1,1
Yannick Bury,CDU/CSU,0,1,1,0,0,1,0,NA,NA,NA,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,NA,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,NA,1,0,1,1,0,1,1,0,0,0,1,NA,NA,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,NA,0,0,1,NA,1,1,0,1,1,1,1,1,1,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Yvonne Magwas,CDU/CSU,NA,NA,1,0,0,1,0,NA,NA,NA,NA,0,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,NA,0,0,0,0,1,1,NA,1,0,1,NA,0,1,1,NA,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,NA,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,NA,0,NA,NA,NA,1,0,1,1,1,NA,NA,NA,0,1,1,0,0,0,1,1,1,NA,NA,NA,1,1,NA,1
